model.name,model.id,firm.id,cdid,id,price,mpd,air,mpg,space,hpwt,trend,share,outshr,y
OD98  ,370,19,19,4562,3.774870802524438,2.1860920666013715,1,1.8,1.421936,0.49564433763893057,18,7.038255112644219e-4,0.9009255787545395,0.39574013713630496
ODTORO,386,19,19,4563,5.976483705750244,2.307541625857003,1,1.9,1.3275,0.4909253198452841,18,1.0819844237093854e-4,0.9009255787545395,-1.4768233645070445
PTSUNB,464,19,19,4564,-4.625129197475563,3.2791380999020574,0,2.7,1.202019,0.4025157232704403,18,0.0010819844237093853,0.9009255787545395,0.8257617284869996
PTFIRE,453,19,19,4565,-2.0848066168304005,2.1860920666013715,0,1.8,1.3792200000000001,0.4378851767758677,18,5.891994386536257e-4,0.9009255787545395,0.21797439687821107
PTGRAN,455,19,19,4566,-3.3186775845723364,2.5504407443682666,0,2.1,1.20631,0.38013964313421256,18,0.0021639688474187706,0.9009255787545395,1.518908909046945
PT6000,446,19,19,4567,-2.1090001652174983,2.79333986287953,0,2.3,1.3593600000000001,0.3495007132667618,18,7.263222171039241e-4,0.9009255787545395,0.4272034065920902
PTGPRI,454,19,19,4569,-0.4912582297336261,2.428991185112635,1,2,1.3941410000000003,0.4192196065785231,18,0.0012105370285065403,0.9009255787545395,0.9380290303580807
PTBONN,449,19,19,4570,0.19745144768572764,2.1860920666013715,1,1.8,1.4326269999999999,0.5007587253414264,18,9.384340150192293e-4,0.9009255787545395,0.6834222095880857
ACINTE,1,3,20,5421,-2.6183437740730398,2.639134615384615,0,2.1,1.1653460000000002,0.5100039231071009,19,8.864089405377896e-4,0.9078014674696752,0.6187850164726107
ACLEGE,2,3,20,5422,7.182727381244483,2.3877884615384612,1,1.9,1.29156,0.5097164702134438,19,5.690262108745441e-4,0.9078014674696752,0.17553311205493127
ARSPDR,34,20,20,5424,4.26765469570508,2.8904807692307686,0,2.3,1.0716029999999999,0.47095761381475665,19,1.642420900839766e-5,0.9078014674696752,-3.3696369803892825
AD80SE,10,7,20,5425,2.6991772664778395,2.764807692307692,1,2.2,1.1759210000000002,0.41347626339969373,19,4.667486640088218e-5,0.9078014674696752,-2.325187558719744
AD90SE,12,7,20,5426,6.593591956607909,2.513461538461538,1,2,1.1759210000000002,0.4661168877733955,19,3.58384935109e-5,0.9078014674696752,-2.5893708323290863
AD100S,5,7,20,5427,8.8200647951695,2.262115384615384,1,1.8,1.375878,0.4273504273504274,19,9.192891678683517e-5,0.9078014674696752,-1.6473777510315646
AD200S,6,7,20,5428,13.797111466936908,2.1364423076923074,1,1.7,1.375878,0.49647563591786703,19,1.9711171430994995e-5,0.9078014674696752,-3.187207833084708
BW325i,62,8,20,5430,7.098565177724971,2.262115384615384,1,1.8,1.103544,0.597864768683274,19,3.05570871151073e-4,0.9078014674696752,-0.4462116499809339
BW535i,71,8,20,5433,19.99068453503178,1.8850961538461537,1,1.5,1.2801620000000002,0.5892351274787536,19,2.3882432776316907e-4,0.9078014674696752,-0.6926651344316426
BW735i,80,8,20,5434,25.729016593180212,1.8850961538461537,1,1.5,1.403358,0.5423728813559322,19,1.1090847400118755e-4,0.9078014674696752,-1.4596880831872383
BKCENT,38,19,20,5438,-1.6236995506606444,2.8904807692307686,1,2.3,1.312354,0.3874603733709053,19,0.001189466875901264,0.9078014674696752,0.9128670964614072
BKLESA,44,19,20,5441,0.5912966237846486,2.262115384615384,1,1.8,1.4226600000000003,0.5102040816326531,19,0.0016002629569938078,0.9078014674696752,1.2095298570290032
BKPARK,47,19,20,5442,9.527792415674472,2.262115384615384,1,1.8,1.510272,0.4713057942888827,19,6.674972431928069e-4,0.9078014674696752,0.33514187440132037
BKREAT,48,19,20,5443,9.917998995628565,2.262115384615384,1,1.8,1.33955,0.4893238434163701,19,6.996988718296718e-5,0.9078014674696752,-1.920328419422729
BKREGA,49,19,20,5444,-0.13173321554205408,2.3877884615384612,1,1.9,1.3934499999999999,0.41705282669138094,19,9.588175417762321e-4,0.9078014674696752,0.6973074121295584
BKRIVI,51,19,20,5445,5.8667365625757775,2.262115384615384,1,1.8,1.449573,0.4764654923476754,19,2.1212571040800745e-4,0.9078014674696752,-0.8112143132610257
BKSKYL,53,19,20,5446,-3.6780224274777833,2.8904807692307686,0,2.3,1.1987999999999999,0.43002345582486323,19,9.834273475273561e-4,0.9078014674696752,0.7226503779342472
CDALLA,83,19,20,5447,28.827715904580366,1.8850961538461537,1,1.5,1.313445,0.5803830528148578,19,3.612477733480363e-5,0.9078014674696752,-2.5814144031451853
CDBROU,85,19,20,5448,9.202620265712731,2.1364423076923074,1,1.7,1.69065,0.32687368666822314,19,3.167041309695479e-4,0.9078014674696752,-0.4104253885628397
CDDEVI,89,19,20,5449,8.865971451634689,2.0107692307692306,1,1.6,1.4533589999999998,0.51933064050779,19,0.0017901433539740438,0.9078014674696752,1.3216575958307795
CDELDO,90,19,20,5450,10.315856684993527,2.0107692307692306,1,1.6,1.3857360000000003,0.5253940455341506,19,2.4209008397658836e-4,0.9078014674696752,-0.679083481089533
CDSEVI,93,19,20,5452,12.592061734725739,2.0107692307692306,1,1.6,1.37376,0.5172413793103449,19,3.523199592840784e-4,0.9078014674696752,-0.30385364784719027
CVCAMA,130,19,20,5454,-3.349024722810608,2.0107692307692306,0,1.6,1.39776,0.45059542967492755,19,8.227903130036474e-4,0.9078014674696752,0.5443079986841868
CVCAPR,131,19,20,5455,-0.6481831007754124,2.3877884615384612,1,1.9,1.599988,0.4470155140678412,19,0.0016335885147171093,0.9078014674696752,1.230141030911371
CVCAVA,132,19,20,5456,-5.964173919444119,3.141826923076923,0,2.5,1.17876,0.385395537525355,19,0.0031292200356264313,0.9078014674696752,1.880145676769203
CVCELE,134,19,20,5457,-2.2778694052895663,2.639134615384615,0,2.1,1.322244,0.37237643872714965,19,3.007888709814234e-4,0.9078014674696752,-0.46198479249216184
CVCORS,138,19,20,5458,-4.496691134440293,3.0161538461538453,0,2.4,1.2507880000000002,0.3605313092979127,19,0.002938926117567224,0.9078014674696752,1.817406141656881
CVCORV,139,19,20,5459,12.70606326494762,2.0107692307692306,1,1.6,1.2531499999999998,0.7526881720430109,19,2.4058444312494699e-4,0.9078014674696752,-0.6853222430322639
CVLUMI,141,19,20,5460,-2.4729726952666127,2.639134615384615,0,2.1,1.4225280000000002,0.35335689045936397,19,0.002314530494528798,0.9078014674696752,1.5785687499965029
CRIMPE,115,16,20,5461,7.745083922943028,2.1364423076923074,1,1.7,1.39867,0.42016806722689076,19,1.4333276783442191e-4,0.9078014674696752,-1.203224411145852
CRLEBA,119,16,20,5462,-2.20135831118092,2.3877884615384612,0,1.9,1.2665650000000002,0.34928396786587496,19,6.137182967172789e-4,0.9078014674696752,0.2511426369151062
CRNYRK,123,16,20,5463,0.7420234791786822,2.1364423076923074,0,1.7,1.333904,0.4486159720012727,19,4.161930613283569e-4,0.9078014674696752,-0.13724414347976843
CRNYRK,123,16,20,5464,4.198794711007297,2.1364423076923074,1,1.7,1.368354,0.4258400926998841,19,4.08166511154466e-4,0.9078014674696752,-0.15671817909400243
DGCOLT,159,16,20,5466,-6.519644462672887,3.8958653846153846,0,3.1,1.042659,0.36918869644484964,19,4.1990414793451525e-4,0.9078014674696752,-0.1283669197884123
DGDAYT,163,16,20,5467,-4.305413399168679,3.0161538461538453,0,2.4,1.2418559999999998,0.35739814152966404,19,3.631881414878276e-4,0.9078014674696752,-0.27347238971079424
DGDYNA,165,16,20,5468,-1.8188028406376926,2.764807692307692,0,2.2,1.3242580000000002,0.33266799733865604,19,0.0011497582492153702,0.9078014674696752,0.8789135953684619
DGMONA,169,16,20,5469,-0.2885809584647756,2.1364423076923074,0,1.7,1.3496000000000001,0.48653908530651957,19,1.3591059462210537e-4,0.9078014674696752,-1.2563961087419795
DGSHAD,172,16,20,5470,-5.039919902611678,3.0161538461538453,0,2.4,1.1555409999999997,0.3563218390804598,19,3.539740435999661e-4,0.9078014674696752,-0.29916979853476366
DGSPIR,173,16,20,5472,-3.7315801933538353,3.0161538461538453,0,2.4,1.2194759999999998,0.35739814152966404,19,9.664941894986852e-4,0.9078014674696752,0.7052819009140245
EGPREM,205,16,20,5473,-0.016966574379084776,2.1364423076923074,0,1.7,1.3496000000000001,0.49619583195501155,19,1.9267961659173808e-4,0.9078014674696752,-0.9073645939268573
EGSUMM,206,16,20,5474,-4.9557576990921675,3.518846153846153,0,2.8,1.117557,0.3566710700132101,19,1.0995419458817543e-5,0.9078014674696752,-3.7709146125766235
EGTALO,207,16,20,5475,-1.8188028406376926,2.764807692307692,0,2.2,1.153356,0.49797122832902996,19,2.9929383323437105e-4,0.9078014674696752,-0.4669675751312763
FDESCO,213,18,20,5476,-6.098068334134249,4.021538461538461,0,3.2,1.116346,0.40142729705619984,19,0.0030614025786750362,0.9078014674696752,1.8582350631598112
FDFEST,215,18,20,5478,-6.926683483330883,4.3985576923076914,0,3.5,0.88796,0.35294117647058826,19,5.568750530155229e-4,0.9078014674696752,0.15394750761057985
FDLTDC,224,18,20,5479,1.4420999902727907,2.1364423076923074,1,1.7,1.6352499999999999,0.3925673907354096,19,0.0012513465942828059,0.9078014674696752,0.963582140061491
FDMUST,228,18,20,5481,-4.5265304611426656,2.8904807692307686,0,2.3,1.2266679999999999,0.3189561435302646,19,0.0013162163881584527,0.9078014674696752,1.0141231412438545
FDPROB,231,18,20,5482,-2.9855970257945383,3.0161538461538453,0,2.4,1.2018300000000002,0.40293040293040294,19,0.001092777165153957,0.9078014674696752,0.8280842070589278
FDTAUR,232,18,20,5483,-2.0904172247233834,2.262115384615384,0,1.8,1.333872,0.3044654939106901,19,0.0033216769870217998,0.9078014674696752,1.9398316651386063
FDTEMP,234,18,20,5484,-4.50587246573333,2.8904807692307686,0,2.3,1.2068609999999997,0.387504942665085,19,0.002282742386970905,0.9078014674696752,1.564739414649222
FDTHND,236,18,20,5485,-0.3000576225810718,2.1364423076923074,1,1.7,1.4445489999999999,0.3909522479754258,19,0.0011252438714055475,0.9078014674696752,0.8573616799126889
GOMETR,250,19,20,5486,-7.174579428242895,5.780961538461537,0,4.6,0.90582,0.3395061728395062,19,5.556981084061414e-4,0.9078014674696752,0.15183179047984652
GOPRIZ,251,19,20,5487,-3.785137959229888,3.141826923076923,0,2.5,1.1129639999999998,0.4345973583297827,19,0.0011624289591992535,0.9078014674696752,0.8898736394116371
GOSTOR,252,19,20,5488,-3.811916842167914,3.8958653846153846,0,3.1,1.0898780000000001,0.4163014899211218,19,8.886355925014844e-4,0.9078014674696752,0.6212938584652274
HDACCO,256,3,20,5489,-2.46914714056118,3.0161538461538453,0,2.4,1.2547920000000001,0.4565376186997809,19,0.004423392569344304,0.9078014674696752,2.226268844465255
HDCIVI,257,3,20,5490,-6.684908425947562,4.147211538461538,0,3.3,1.0415729999999999,0.32910202162670427,19,0.001985325303248791,0.9078014674696752,1.4251446746078544
HDPREL,260,3,20,5493,-1.4362473700944633,2.8904807692307686,0,2.3,1.1952479999999999,0.4091971940763835,19,4.009457969293409e-4,0.9078014674696752,-0.17456713739827823
HYEXCE,263,21,20,5494,-7.2480300785871945,3.6445192307692302,0,2.9,1.020048,0.3970588235294118,19,0.0010665662906098904,0.9078014674696752,0.8038063073222315
HYSONA,264,21,20,5495,-4.111075220132719,2.639134615384615,0,2.1,1.2698270000000003,0.4269414795730585,19,3.163966409364662e-4,0.9078014674696752,-0.4113967664884557
INM30 ,267,2,20,5496,6.218687595475544,2.3877884615384612,1,1.9,1.2555200000000002,0.48604860486048607,19,7.001229960132326e-5,0.9078014674696752,-1.9197224506115802
INQ45 ,268,2,20,5497,17.31279624122918,2.0107692307692306,1,1.6,1.4365620000000003,0.7037974683544302,19,1.4746797862414114e-4,0.9078014674696752,-1.1747823276783986
ISIMPU,272,13,20,5498,-2.5808533379598035,3.2674999999999996,0,2.6,1.10722,0.5391953546246371,19,3.5276528967681735e-5,0.9078014674696752,-2.6051755447876754
JGXJS ,276,22,20,5499,24.963905652093757,2.1364423076923074,1,1.7,1.3534019999999998,0.6525529265255293,19,4.999363813724659e-5,0.9078014674696752,-2.256497625738593
JGXJ6 ,275,22,20,5500,18.613484841076158,2.1364423076923074,1,1.7,1.549596,0.571355367665898,19,4.255025871575197e-5,0.9078014674696752,-2.4177074505392344
LXES25,287,1,20,5501,4.344165789813722,2.3877884615384612,1,1.9,1.224939,0.49304677623261695,19,2.3785944524556791e-4,0.9078014674696752,-0.6967134527928458
LXLS40,288,1,20,5502,15.782574359056266,2.262115384615384,1,1.8,1.410339,0.6650704974727322,19,4.357982017134617e-4,0.9078014674696752,-0.09121408971757461
LNCONT,284,18,20,5503,10.749674588589546,2.262115384615384,1,1.8,1.491077,0.3822003822003822,19,6.651539570786326e-4,0.9078014674696752,0.3316251424481633
LNMARK,285,18,20,5504,10.615015062958332,2.1364423076923074,1,1.7,1.4378520000000001,0.5953956073035195,19,2.1459623377724998e-4,0.9078014674696752,-0.7996351057399451
LNTOWN,286,18,20,5505,9.650975277189392,2.1364423076923074,1,1.7,1.7197619999999998,0.37267080745341613,19,0.0015765650182373398,0.9078014674696752,1.1946103344606582
MZ323 ,346,4,20,5506,-6.712452419826675,3.6445192307692302,0,2.9,1.074852,0.36639857015192134,19,2.4362753414199678e-4,0.9078014674696752,-0.6727528262284483
MZ626 ,348,4,20,5507,-2.228902305060034,3.0161538461538453,0,2.4,1.1923450000000002,0.42145593869731807,19,6.811646450080584e-4,0.9078014674696752,0.3554106605801728
MZ929 ,350,4,20,5509,6.065665407258255,2.3877884615384612,1,1.9,1.3165810000000002,0.45441472533793503,19,1.7532233437950632e-4,0.9078014674696752,-1.0017671953902578
MZMX5M,352,4,20,5510,-1.202888533063092,3.141826923076923,0,2.5,1.024086,0.531622364802933,19,3.811179913478667e-4,0.9078014674696752,-0.22528437005615665
MZMX6 ,353,4,20,5511,-2.3666222744555956,2.764807692307692,0,2.2,1.1770500000000002,0.4296875,19,3.0378954958011704e-4,0.9078014674696752,-0.4520581952584344
MB190E,291,9,20,5513,12.41608621827585,2.3877884615384612,1,1.9,1.164415,0.5346869712351946,19,1.4998091441173974e-4,0.9078014674696752,-1.1578853370704838
MB300D,308,9,20,5514,18.613484841076158,2.1364423076923074,1,1.7,1.2823200000000001,0.35693215339233036,19,2.587157519721774e-4,0.9078014674696752,-0.612663409524858
MB420S,313,9,20,5516,36.05801429784739,1.8850961538461537,1,1.5,1.492077,0.5134099616858236,19,7.119984731529392e-5,0.9078014674696752,-1.9029027118488138
MB560S,316,9,20,5517,44.70376793212436,1.7594230769230765,1,1.4,1.492077,0.5804878048780489,19,5.0598015098820935e-5,0.9078014674696752,-2.2444810375883453
MCCOUG,321,18,20,5519,0.3395751241672045,2.1364423076923074,1,1.7,1.4445489999999999,0.38802660753880264,19,8.091547205021631e-4,0.9078014674696752,0.5275967620319957
MCGRND,324,18,20,5520,1.8453134562253535,2.1364423076923074,1,1.7,1.6554000000000002,0.39144050104384137,19,0.0010787280515735006,0.9078014674696752,0.815144510208393
MCSABL,331,18,20,5521,-0.2350231925887254,2.513461538461538,1,2,1.360776,0.44714148834238265,19,0.0010264123335312582,0.9078014674696752,0.7654314437138199
MCTOPA,333,18,20,5522,-4.104954332604027,2.8904807692307686,0,2.3,1.20891,0.3766333589546503,19,7.502014589871915e-4,0.9078014674696752,0.45194839662721265
MCTRAC,334,18,20,5523,-4.89913948945177,3.6445192307692302,0,2.9,1.05624,0.3660714285714285,19,3.6574348969378235e-4,0.9078014674696752,-0.2664611459548061
MTECLI,338,10,20,5524,-3.483684248441822,2.8904807692307686,0,2.3,1.133825,0.36450079239302696,19,5.288510475867334e-4,0.9078014674696752,0.10231343283264493
MTGALA,339,10,20,5525,-3.3536153884571256,2.639134615384615,0,2.1,1.226613,0.38245219347581555,19,4.346318602086691e-4,0.9078014674696752,-0.09389401141115794
MTMIRA,340,10,20,5526,-6.459965809268144,3.8958653846153846,0,3.1,1.042659,0.3673469387755102,19,5.267516328781067e-4,0.9078014674696752,0.09833576677414424
MTPREC,341,10,20,5527,-7.2480300785871945,3.393173076923077,0,2.7,1.021662,0.3253424657534247,19,4.946348290779541e-5,0.9078014674696752,-2.2671587075247075
NI240S,362,2,20,5530,-1.624464661601733,2.513461538461538,0,2,1.1837,0.5281026027913994,19,5.986830944100433e-4,0.9078014674696752,0.22633901455252126
NI300Z,363,2,20,5531,9.585175736255955,2.262115384615384,1,1.8,1.194975,0.6896551724137931,19,2.342755958944779e-4,0.9078014674696752,-0.711895203241312
NIMAXI,364,2,20,5532,1.933301214450296,2.513461538461538,1,2,1.3000679999999998,0.5184705119896307,19,0.001061020866909831,0.9078014674696752,0.7985934198142797
NIPULS,365,2,20,5533,-2.38957560268819,3.2674999999999996,0,2.6,1.1005649999999998,0.3768844221105528,19,4.070531851726185e-5,0.9078014674696752,-2.4620346258053534
NISENT,366,2,20,5534,-6.100363666957508,3.6445192307692302,0,2.9,1.0922399999999999,0.39062500000000006,19,5.246310119603019e-4,0.9078014674696752,0.09430179531010907
NISTAN,367,2,20,5535,-2.8478770563989766,2.764807692307692,0,2.2,1.2035310000000001,0.4949784791965567,19,8.123568580880482e-4,0.9078014674696752,0.5315463382061241
ODCTLS,375,19,20,5537,-4.1141356638970645,2.764807692307692,0,2.2,1.1908079999999999,0.43685464654487693,19,0.0010924802782254644,0.9078014674696752,0.8278124890229419
ODCTLS,375,19,20,5538,-2.5839137817241493,2.8904807692307686,0,2.3,1.3427399999999998,0.402046783625731,19,0.0014149418949868523,0.9078014674696752,1.0864503598043465
ODCTLS,375,19,20,5540,-0.6711364290080049,2.764807692307692,1,2.2,1.36533,0.5745292052345995,19,0.0011824476206633303,0.9078014674696752,0.9069484381465598
OD88RO,369,19,20,5541,0.4000188885130349,2.262115384615384,1,1.8,1.425138,0.5080049261083743,19,0.0010724298074476207,0.9078014674696752,0.8092888152427724
OD98RE,371,19,20,5542,3.5369737469675115,2.262115384615384,1,1.8,1.425138,0.49624060150375937,19,5.092140978878616e-4,0.9078014674696752,0.06447516683060517
ODTORN,385,19,20,5544,5.067195629140425,2.262115384615384,1,1.8,1.4581840000000001,0.47660311958405543,19,1.5495377046399186e-4,0.9078014674696752,-1.1252665684549878
PLACCL,403,16,20,5548,-3.8080912874624815,3.0161538461538453,0,2.4,1.2194759999999998,0.35739814152966404,19,0.0011812388667401814,0.9078014674696752,0.905925667965354
PLLASE,414,16,20,5550,-3.456140254562712,2.8904807692307686,0,2.3,1.133825,0.36450079239302696,19,4.260009330732039e-4,0.9078014674696752,-0.11395184923666957
PLSUND,419,16,20,5551,-4.994013246146491,3.0161538461538453,0,2.4,1.1515029999999997,0.35564053537284895,19,6.954576299940623e-4,0.9078014674696752,0.37617670348162857
PTBONN,449,19,20,5552,0.30744046464157293,2.262115384615384,1,1.8,1.4326269999999999,0.498640072529465,19,7.282848418016795e-4,0.9078014674696752,0.4222988520667945
PTFIRE,453,19,20,5553,-2.5915648911350146,2.0107692307692306,0,1.6,1.3618440000000003,0.4507405022537025,19,4.0906777504453305e-4,0.9078014674696752,-0.15451253434643242
PTGRAN,455,19,20,5554,-3.694089757240599,2.764807692307692,0,2.2,1.1916799999999999,0.42868277474668753,19,0.0021434069895665455,0.9078014674696752,1.5017585074288622
PTGRAN,455,19,20,5558,-0.6183437740730398,2.764807692307692,1,2.2,1.3984550000000002,0.5017246785826278,19,0.0012389197557044701,0.9078014674696752,0.9536017283437541
PTLEMA,459,19,20,5559,-6.211304753415044,3.6445192307692302,0,2.9,1.0722349999999998,0.34644194756554303,19,4.143799304436339e-4,0.9078014674696752,-0.14161012644047855
PT6000,446,19,20,5560,-2.466086696796836,2.8904807692307686,0,2.3,1.36008,0.38773352132534367,19,5.050046653660192e-4,0.9078014674696752,0.056174281764913125
PTSUNB,464,19,20,5561,-5.029208349436468,3.2674999999999996,0,2.6,1.1814659999999997,0.38740920096852294,19,0.00130864577148189,0.9078014674696752,1.0083547334506004
SA900 ,475,11,20,5562,1.2416409237081396,2.764807692307692,1,2.2,1.2156200000000001,0.46852122986822836,19,4.9198405293069815e-5,0.9078014674696752,-2.27253217558585
SA9000,476,11,20,5563,8.127639393486255,2.639134615384615,1,2.1,1.306108,0.4963600264725348,19,3.8711934854525405e-5,0.9078014674696752,-2.512245439150515
